car_brand,car_model,mileage_km,engine_size_cc,transmission,fuel_type,steering_type,drive_train,no_of_seats,no_of_doors,body_type,Power Steering,Air Conditioner,Navigation,Air Bag,Anti-Lock Brake System,Fog Lights,Power Windows,Alloy Wheels,year,price(Ksh),redundant_price_column,car_age,mileage_category
BMW,X3,84000.0,1995.0,automatic transmission,Diesel,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020.0,5735677.0,5735677.0,5.0,1.0
MERCEDES,GLE CLASS,106000.0,2987.0,automatic transmission,Diesel,LHD,4WD,4 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2017.0,5304670.0,5304670.0,8.0,2.0
GENESIS,GV80,35000.0,2497.0,automatic transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,8045903.0,8045903.0,3.0,0.0
TOYOTA,PRIUS PHV,116000.0,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020.0,3011835.0,3011835.0,5.0,2.0
BMW,M2,26000.0,3000.0,automatic transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,0,0,1,0,0,1,1,2017.0,4891718.0,4891718.0,8.0,0.0
TOYOTA,PRIUS,57000.0,1800.0,automatic transmission,Hybrid,RHD,4WD,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017.0,2334565.0,2334565.0,8.0,1.0
KIA,K9,36000.0,3778.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,5238206.0,5238206.0,4.0,0.0
TOYOTA,CROWN HYBRID RS,28000.0,2500.0,automatic transmission,Hybrid,RHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,4443949.0,4443949.0,7.0,0.0
TOYOTA,86,40000.0,2000.0,manual transmission,Petrol,RHD,2WD,4 Seats,3 Doors,coupe,0,1,0,1,0,0,0,0,2018.0,3103562.0,3103562.0,7.0,0.0
KIA,K8,29000.0,1598.0,automatic transmission,Hybrid,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,5428998.0,5428998.0,3.0,0.0
TOYOTA,CROWN HYBRID,10000.0,3500.0,automatic transmission,Hybrid,RHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,6816672.0,6816672.0,4.0,0.0
GENESIS,GV80,72000.0,2996.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020.0,7934097.0,7934097.0,5.0,1.0
MERCEDES,S CLASS,144000.0,2987.0,automatic transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2015.0,4852855.0,4852855.0,10.0,2.0
MERCEDES,S CLASS,69000.0,2996.0,automatic transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017.0,8491868.0,8491868.0,8.0,1.0
BMW,X3,41000.0,3000.0,automatic transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,1,2019.0,5354408.0,5354408.0,6.0,0.0
BMW,X7,41000.0,2998.0,automatic transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2019.0,11384046.0,11384046.0,6.0,0.0
MERCEDES,E CLASS,78000.0,1991.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,4728173.0,4728173.0,6.0,1.0
TOYOTA,HARRIER HYBRID Z LEATHER PACKAGE,11000.0,2487.0,automatic transmission,Hybrid,RHD,Other,8 Seats,5 Doors,suv,0,0,0,0,0,0,0,1,2021.0,5505000.0,5505000.0,4.0,0.0
BMW,5 SERIES,72000.0,1998.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2017.0,4734768.0,4734768.0,8.0,1.0
GENESIS,GV80,61000.0,2996.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020.0,8265902.0,8265902.0,5.0,1.0
GENESIS,G80,22000.0,2497.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,6293134.0,6293134.0,5.0,0.0
GENESIS,G80,67000.0,3470.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,5934320.0,5934320.0,5.0,1.0
MERCEDES,E CLASS,47000.0,1950.0,automatic transmission,Diesel,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,5062804.0,5062804.0,5.0,0.0
BMW,X6,7000.0,3000.0,automatic transmission,Hybrid,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022.0,10461338.0,10461338.0,3.0,0.0
GENESIS,G70,30000.0,2497.0,automatic transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,4883891.0,4883891.0,3.0,0.0
MERCEDES,G CLASS,1000.0,3982.0,automatic transmission,Petrol,LHD,2WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,12155848.999999989,12155848.999999989,3.0,0.0
MERCEDES,GLC CLASS,24000.0,1991.0,automatic transmission,Hybrid,LHD,4WD,2 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2020.0,7920454.0,7920454.0,5.0,0.0
TOYOTA,PRIUS,58000.0,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016.0,2515463.0,2515463.0,9.0,1.0
MERCEDES,A CLASS,16000.0,1991.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,4576953.0,4576953.0,5.0,0.0
MERCEDES,S CLASS,134000.0,4300.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2016.0,6514546.0,6514546.0,9.0,2.0
TOYOTA,LAND CRUISER,25000.0,4000.0,automatic transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,0,2019.0,8329342.0,8329342.0,6.0,0.0
MERCEDES,GLC CLASS,101000.0,1991.0,automatic transmission,Petrol,LHD,4WD,2 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2019.0,4745197.0,4745197.0,6.0,2.0
GENESIS,G90,72000.0,3778.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,6446709.0,6446709.0,6.0,1.0
TOYOTA,86,46000.0,2000.0,manual transmission,Petrol,RHD,2WD,4 Seats,3 Doors,coupe,0,1,0,1,0,0,0,0,2016.0,2545496.0,2545496.0,9.0,0.0
GENESIS,GV80,53000.0,2996.0,automatic transmission,Diesel,LHD,2WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020.0,8017480.0,8017480.0,5.0,1.0
BMW,M2,32000.0,3000.0,automatic transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,0,2019.0,6075317.0,6075317.0,6.0,0.0
TOYOTA,FORTUNER 2.4 V,59000.0,2400.0,automatic transmission,Diesel,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2017.0,5622459.0,5622459.0,8.0,1.0
GENESIS,G80,41000.0,3342.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,5176650.0,5176650.0,7.0,0.0
BMW,5 SERIES,92000.0,1998.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,4393856.0,4393856.0,6.0,1.0
GENESIS,G80,25000.0,2500.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,6554118.0,6554118.0,5.0,0.0
TOYOTA,PRIUS A TOURING SELECTION,6000.0,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,0,0,1,0,1,1,1,2022.0,3482925.0,3482925.0,3.0,0.0
KIA,K8,33000.0,2497.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,4399823.0,4399823.0,3.0,0.0
TOYOTA,CROWN,42000.0,2000.0,automatic transmission,Petrol,RHD,2WD,5 Seats,4 Doors,sedan,0,1,0,1,0,0,0,1,2020.0,4607417.0,4607417.0,5.0,0.0
BMW,3 SERIES,2000.0,2000.0,automatic transmission,Petrol,RHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,6075490.0,6075490.0,3.0,0.0
GENESIS,GV80,70000.0,2996.0,automatic transmission,Diesel,LHD,2WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020.0,7383707.0,7383707.0,5.0,1.0
TOYOTA,PRIUS,42000.0,1800.0,automatic transmission,Petrol,RHD,4WD,5 Seats,5 Doors,hatchback,1,0,0,0,0,0,1,0,2015.0,2342573.0,2342573.0,10.0,0.0
TOYOTA,PRIUS,44000.0,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016.0,2413865.0,2413865.0,9.0,0.0
MERCEDES,E CLASS,18000.0,2999.0,automatic transmission,Hybrid,LHD,4WD,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2021.0,9789072.0,9789072.0,4.0,0.0
MERCEDES,E CLASS,146000.0,1991.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,4764918.0,4764918.0,6.0,2.0
KIA,MOHAVE,26000.0,2959.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,6159501.0,6159501.0,4.0,0.0
BMW,X5,19000.0,2998.0,automatic transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,12104814.0,12104814.0,3.0,0.0
BMW,7 SERIES,16000.0,2998.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,4883891.0,4883891.0,3.0,0.0
TOYOTA,PRIUS Z,1000.0,2000.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023.0,5863500.0,5863500.0,2.0,0.0
BMW,X7,9000.0,2990.0,automatic transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021.0,4883891.0,4883891.0,4.0,0.0
GENESIS,G70,14000.0,2497.0,automatic transmission,Petrol,LHD,2WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,7070275.0,7070275.0,3.0,0.0
MERCEDES,E CLASS,67000.0,1950.0,automatic transmission,Diesel,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,4623591.0,4623591.0,6.0,1.0
MERCEDES,A CLASS,5000.0,1991.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,hatchback,1,1,0,1,0,0,1,1,2023.0,7436626.0,7436626.0,2.0,0.0
TOYOTA,PRIUS,44000.0,1800.0,automatic transmission,Hybrid,RHD,2WD,5 Seats,5 Doors,hatchback,0,1,0,1,0,0,0,0,2016.0,2369425.0,2369425.0,9.0,0.0
BMW,X7,28000.0,2998.0,automatic transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,12155848.999999989,12155848.999999989,4.0,0.0
MERCEDES,E CLASS,65000.0,2999.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,6879013.0,6879013.0,6.0,1.0
MERCEDES,E CLASS,71000.0,1950.0,automatic transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,6578771.0,6578771.0,4.0,1.0
TOYOTA,YARIS X,4000.0,1000.0,automatic transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2021.0,3449635.0,3449635.0,4.0,0.0
GENESIS,GV80,29000.0,2497.0,automatic transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020.0,7955767.0,7955767.0,5.0,0.0
KIA,SORENTO,24000.0,2151.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,5530282.0,5530282.0,4.0,0.0
BMW,7 SERIES,93000.0,2993.0,automatic transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,8994835.0,8994835.0,6.0,1.0
MERCEDES,C CLASS,13000.0,2996.0,automatic transmission,Petrol,LHD,4WD,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2020.0,6711809.0,6711809.0,5.0,0.0
TOYOTA,PRIUS A,27000.0,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017.0,2369425.0,2369425.0,8.0,0.0
TOYOTA,PRIUS,25000.0,1800.0,automatic transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,0,0,0,1,1,2021.0,3064126.0,3064126.0,4.0,0.0
GENESIS,G90,124000.0,4300.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,6535431.0,6535431.0,6.0,2.0
TOYOTA,PRIUS,55000.0,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,0,2019.0,3229164.0,3229164.0,6.0,1.0
KIA,MOHAVE,16000.0,2959.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,6145683.0,6145683.0,3.0,0.0
TOYOTA,FORTUNER,65000.0,2700.0,automatic transmission,Petrol,LHD,4WD,7 Seats,5 Doors,suv,1,1,0,0,0,1,1,0,2018.0,6378558.0,6378558.0,7.0,1.0
BMW,X4,19000.0,1998.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,8114996.0,8114996.0,3.0,0.0
TOYOTA,PRIUS Z,1000.0,2000.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2023.0,5647740.0,5647740.0,2.0,0.0
MERCEDES,E CLASS,90000.0,1950.0,automatic transmission,Diesel,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,4508488.0,4508488.0,7.0,1.0
MERCEDES,GLE CLASS,46000.0,2987.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2017.0,5665642.0,5665642.0,8.0,0.0
GENESIS,G80,10000.0,3470.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,6764852.0,6764852.0,5.0,0.0
TOYOTA,COROLLA SPORT,33000.0,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019.0,2740644.0,2740644.0,6.0,0.0
GENESIS,G70,14000.0,2497.0,automatic transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2022.0,6918898.0,6918898.0,3.0,0.0
TOYOTA,YARIS,25000.0,1500.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2020.0,2344143.0,2344143.0,5.0,0.0
MERCEDES,CLS CLASS,89000.0,1950.0,automatic transmission,Diesel,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,5771323.0,5771323.0,6.0,1.0
TOYOTA,FORTUNER 2.8 TRD SPORTIVO 2WD,90000.0,2800.0,automatic transmission,Diesel,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,1,1,1,2017.0,6157146.0,6157146.0,8.0,1.0
MERCEDES,E CLASS,15000.0,1991.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,5251083.0,5251083.0,7.0,0.0
GENESIS,GV80,35000.0,2996.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020.0,8003348.0,8003348.0,5.0,0.0
KIA,SORENTO,1000.0,2497.0,automatic transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2023.0,8006645.0,8006645.0,2.0,0.0
GENESIS,G80,91000.0,3470.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,6021472.0,6021472.0,5.0,1.0
MERCEDES,GLE CLASS,26000.0,2925.0,automatic transmission,Diesel,LHD,4WD,2 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2021.0,11813917.0,11813917.0,4.0,0.0
TOYOTA,HARRIER,1000.0,2000.0,automatic transmission,Petrol,RHD,Other,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2023.0,5811680.0,5811680.0,2.0,0.0
BMW,M2 ACTIV CREATE COMPLETE,28000.0,3000.0,automatic transmission,Petrol,RHD,Other,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2017.0,6075317.0,6075317.0,8.0,0.0
BMW,X4,54000.0,2000.0,automatic transmission,Petrol,RHD,4WD,8 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2017.0,5912179.0,5912179.0,8.0,1.0
TOYOTA,PRIUS S,64000.0,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016.0,2296563.0,2296563.0,9.0,1.0
TOYOTA,PRIUS S,36000.0,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016.0,2919815.0,2919815.0,9.0,0.0
MERCEDES,S CLASS,92000.0,2996.0,automatic transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,8675593.0,8675593.0,5.0,1.0
KIA,K9,26000.0,3778.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,8305473.0,8305473.0,3.0,0.0
MERCEDES,S CLASS,37000.0,3982.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,12155848.999999989,12155848.999999989,3.0,0.0
TOYOTA,PRIUS,29000.0,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2019.0,2876946.0,2876946.0,6.0,0.0
TOYOTA,86,15000.0,2400.0,automatic transmission,Petrol,RHD,2WD,4 Seats,2 Doors,coupe,0,1,0,1,0,0,0,1,2022.0,4088668.0,4088668.0,3.0,0.0
BMW,X5,29000.0,2993.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,9995744.0,9995744.0,4.0,0.0
BMW,5 SERIES,7000.0,1998.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,6507951.0,6507951.0,4.0,0.0
MERCEDES,GLC CLASS,83000.0,1991.0,automatic transmission,Petrol,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2020.0,6492719.0,6492719.0,5.0,1.0
MERCEDES,S CLASS,90000.0,2996.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,9738529.0,9738529.0,6.0,1.0
KIA,K8,10000.0,2497.0,automatic transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,4453998.0,4453998.0,3.0,0.0
MERCEDES,E CLASS,25000.0,2999.0,automatic transmission,Petrol,LHD,4WD,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2021.0,8678734.0,8678734.0,4.0,0.0
BMW,X6,49000.0,2993.0,automatic transmission,Hybrid,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,11193412.0,11193412.0,4.0,0.0
GENESIS,G80,49000.0,3342.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,4507389.0,4507389.0,7.0,0.0
TOYOTA,CROWN HYBRID,15000.0,2500.0,automatic transmission,Hybrid,RHD,2WD,5 Seats,4 Doors,sedan,0,1,0,1,0,0,0,1,2021.0,5907468.0,5907468.0,4.0,0.0
GENESIS,G80,21000.0,2497.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,5945155.0,5945155.0,4.0,0.0
GENESIS,G90,105000.0,3778.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2019.0,6054919.0,6054919.0,6.0,2.0
MERCEDES,GLC CLASS,59000.0,1991.0,automatic transmission,Petrol,LHD,4WD,4 Seats,4 Doors,coupe,1,1,0,1,0,0,1,1,2020.0,6637765.0,6637765.0,5.0,1.0
MERCEDES,CLS CLASS,82000.0,2925.0,automatic transmission,Diesel,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,6740512.0,6740512.0,7.0,1.0
GENESIS,G70,31000.0,2497.0,automatic transmission,Petrol,LHD,4WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,4883891.0,4883891.0,4.0,0.0
MERCEDES,GLE CLASS,10000.0,3000.0,automatic transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2021.0,10750273.0,10750273.0,4.0,0.0
GENESIS,G80,25000.0,2497.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,7124294.0,7124294.0,4.0,0.0
GENESIS,G70,20000.0,2497.0,automatic transmission,Petrol,LHD,2WD,7 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2021.0,4883891.0,4883891.0,4.0,0.0
KIA,K9,23000.0,3778.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,7036043.0,7036043.0,4.0,0.0
MERCEDES,CLS CLASS,9000.0,2999.0,automatic transmission,Hybrid,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,10619624.0,10619624.0,4.0,0.0
TOYOTA,PRIUS,40000.0,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2016.0,2478875.0,2478875.0,9.0,0.0
BMW,3 SERIES,11000.0,1998.0,automatic transmission,Petrol,LHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,5375922.0,5375922.0,3.0,0.0
BMW,1 SERIES 118I SPORT,60000.0,1490.0,automatic transmission,Petrol,RHD,2WD,5 Seats,5 Doors,hatchback,1,1,1,1,1,1,1,1,2015.0,957883.0,957883.0,10.0,1.0
BMW,5 SERIES,67000.0,1998.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,4982561.0,4982561.0,7.0,1.0
TOYOTA,LAND CRUISER PRADO TZ-G,1000.0,2800.0,automatic transmission,Diesel,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2023.0,7275199.0,7275199.0,2.0,0.0
GENESIS,G80,63000.0,2497.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,6255290.0,6255290.0,5.0,1.0
TOYOTA,CROWN,34000.0,2000.0,automatic transmission,Petrol,RHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2016.0,4543977.0,4543977.0,9.0,0.0
GENESIS,G80,42000.0,2497.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,6170022.0,6170022.0,5.0,0.0
KIA,K9,27000.0,3778.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,5844970.0,5844970.0,4.0,0.0
BMW,X7,4000.0,3000.0,automatic transmission,Hybrid,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2022.0,12155848.999999989,12155848.999999989,3.0,0.0
TOYOTA,PRIUS,63000.0,1800.0,automatic transmission,Hybrid,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2017.0,2334565.0,2334565.0,8.0,1.0
BMW,3 SERIES,15000.0,1998.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,5601574.0,5601574.0,3.0,0.0
MERCEDES,S CLASS,9000.0,3982.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2022.0,12155848.999999989,12155848.999999989,3.0,0.0
BMW,X5,94000.0,2993.0,automatic transmission,Diesel,LHD,4WD,8 Seats,4 Doors,suv,1,1,0,1,0,0,1,1,2019.0,6996785.0,6996785.0,6.0,1.0
GENESIS,G80,47000.0,2497.0,automatic transmission,Petrol,LHD,4WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2020.0,6060258.0,6060258.0,5.0,0.0
MERCEDES,E CLASS,115000.0,2996.0,automatic transmission,Petrol,LHD,2WD,4 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2015.0,2893328.0,2893328.0,10.0,2.0
BMW,5 SERIES,34000.0,1998.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,5246372.0,5246372.0,7.0,0.0
TOYOTA,HARRIER,19000.0,2000.0,automatic transmission,Petrol,RHD,2WD,7 Seats,5 Doors,suv,0,1,0,1,0,0,0,0,2021.0,5227528.0,5227528.0,4.0,0.0
TOYOTA,LAND CRUISER PRADO,1000.0,2700.0,automatic transmission,Petrol,RHD,4WD,7 Seats,5 Doors,suv,1,1,0,1,0,0,1,1,2023.0,5354408.0,5354408.0,2.0,0.0
TOYOTA,SUPRA RZ,16000.0,3000.0,automatic transmission,Petrol,RHD,Other,2 Seats,2 Doors,coupe,1,1,0,1,0,0,1,1,2021.0,7382426.0,7382426.0,4.0,0.0
TOYOTA,PRIUS,17000.0,1790.0,automatic transmission,Petrol,RHD,Other,5 Seats,5 Doors,hatchback,1,1,0,1,0,0,1,1,2022.0,2856375.0,2856375.0,3.0,0.0
MERCEDES,E CLASS,100000.0,1991.0,automatic transmission,Petrol,LHD,2WD,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2018.0,4770571.0,4770571.0,7.0,1.0
TOYOTA,CROWN HYBRID RSｱﾄﾞﾊﾞﾝｽ/ｻﾝﾙｰﾌ,39000.0,2500.0,automatic transmission,Petrol,RHD,Other,5 Seats,4 Doors,sedan,1,1,0,1,0,0,1,1,2021.0,5000620.0,5000620.0,4.0,0.0
